2015-06-10 04:10:25.328028,27.0,80.6,64.0
2015-06-10 04:11:28.446307,27.0,80.6,64.0
2015-06-10 04:12:29.028500,27.0,80.6,64.0
2015-06-10 04:13:37.192703,27.0,80.6,64.0
2015-06-10 04:14:37.777467,27.0,80.6,63.0
2015-06-10 04:15:40.895340,27.0,80.6,64.0
2015-06-10 04:16:41.476549,27.0,80.6,64.0
2015-06-10 04:17:42.061949,27.0,80.6,64.0
2015-06-10 04:18:42.649287,27.0,80.6,64.0
2015-06-10 04:19:45.759673,27.0,80.6,64.0
2015-06-10 04:20:46.337519,27.0,80.6,64.0
2015-06-10 04:21:49.444078,27.0,80.6,64.0
2015-06-10 04:22:55.089869,27.0,80.6,64.0
2015-06-10 04:23:55.676525,27.0,80.6,64.0
2015-06-10 04:24:56.258043,26.0,78.8,65.0
2015-06-10 04:25:56.844330,27.0,80.6,64.0
2015-06-10 04:26:57.420458,27.0,80.6,64.0
2015-06-10 04:28:00.534403,27.0,80.6,64.0
2015-06-10 04:29:03.650123,27.0,80.6,64.0
2015-06-10 04:30:04.237467,27.0,80.6,63.0
2015-06-10 04:31:04.823890,26.0,78.8,64.0
2015-06-10 04:32:05.411047,27.0,80.6,64.0
2015-06-10 04:33:05.986600,27.0,80.6,64.0
2015-06-10 04:34:06.573628,27.0,80.6,64.0
2015-06-10 04:35:07.156750,26.0,78.8,65.0
2015-06-10 04:36:10.273473,27.0,80.6,64.0
2015-06-10 04:37:10.853209,26.0,78.8,64.0
2015-06-10 04:38:11.419884,27.0,80.6,64.0
2015-06-10 04:39:12.006873,27.0,80.6,64.0
2015-06-10 04:40:15.122133,27.0,80.6,64.0
2015-06-10 04:41:20.765066,27.0,80.6,63.0
2015-06-10 04:42:21.350719,27.0,80.6,63.0
2015-06-10 04:43:21.937463,27.0,80.6,64.0
2015-06-10 04:44:22.524106,27.0,80.6,64.0
2015-06-10 04:45:23.106198,27.0,80.6,64.0
2015-06-10 04:46:23.693441,27.0,80.6,63.0
2015-06-10 04:47:24.273736,26.0,78.8,65.0
2015-06-10 04:48:24.856600,26.0,78.8,65.0
2015-06-10 04:49:25.442889,27.0,80.6,64.0
2015-06-10 04:50:26.026840,27.0,80.6,64.0
2015-06-10 04:51:26.612638,26.0,78.8,64.0
2015-06-10 04:52:27.199007,27.0,80.6,63.0
2015-06-10 04:53:37.900161,27.0,80.6,63.0
2015-06-10 04:54:38.485425,27.0,80.6,63.0
2015-06-10 04:55:39.071380,27.0,80.6,64.0
2015-06-10 04:56:39.657794,26.0,78.8,65.0
2015-06-10 04:57:40.237369,26.0,78.8,65.0
2015-06-10 04:58:45.876144,26.0,78.8,64.0
2015-06-10 04:59:46.462972,26.0,78.8,64.0
2015-06-10 05:00:47.048112,27.0,80.6,64.0
2015-06-10 05:01:47.629314,27.0,80.6,64.0
2015-06-10 05:02:48.213006,26.0,78.8,64.0
2015-06-10 05:03:48.799230,26.0,78.8,65.0
2015-06-10 05:04:49.382758,27.0,80.6,64.0
2015-06-10 05:05:49.969790,26.0,78.8,65.0
2015-06-10 05:06:50.556900,26.0,78.8,65.0
2015-06-10 05:07:56.191102,27.0,80.6,63.0
2015-06-10 05:08:56.776290,26.0,78.8,64.0
2015-06-10 05:09:57.355737,27.0,80.6,64.0
2015-06-10 05:11:00.472562,26.0,78.8,64.0
2015-06-10 05:12:01.059480,27.0,80.6,64.0
2015-06-10 05:13:01.645417,27.0,80.6,63.0
2015-06-10 05:14:02.227363,27.0,80.6,63.0
2015-06-10 05:15:02.813227,26.0,78.8,65.0
2015-06-10 05:16:08.452867,26.0,78.8,64.0
2015-06-10 05:17:09.037049,26.0,78.8,64.0
2015-06-10 05:18:09.622078,27.0,80.6,63.0
2015-06-10 05:19:10.207312,26.0,78.8,64.0
2015-06-10 05:20:10.789255,26.0,78.8,65.0
2015-06-10 05:21:11.365875,26.0,78.8,64.0
2015-06-10 05:22:11.953217,26.0,78.8,64.0
2015-06-10 05:23:15.056098,26.0,78.8,65.0
2015-06-10 05:24:15.639580,26.0,78.8,64.0
2015-06-10 05:25:16.226289,26.0,78.8,64.0
2015-06-10 05:26:16.813126,26.0,78.8,64.0
2015-06-10 05:27:17.397642,26.0,78.8,64.0
2015-06-10 05:28:17.980702,26.0,78.8,65.0
2015-06-10 05:29:23.623272,26.0,78.8,64.0
2015-06-10 05:30:24.207465,27.0,80.6,63.0
2015-06-10 05:31:24.785541,26.0,78.8,65.0
2015-06-10 05:32:25.371659,27.0,80.6,63.0
2015-06-10 05:33:25.957714,26.0,78.8,64.0
2015-06-10 05:34:31.597045,26.0,78.8,65.0
2015-06-10 05:35:32.184335,26.0,78.8,64.0
2015-06-10 05:36:37.819208,26.0,78.8,64.0
2015-06-10 05:37:38.401118,26.0,78.8,64.0
2015-06-10 05:38:38.985899,26.0,78.8,64.0
2015-06-10 05:39:42.096131,26.0,78.8,64.0
2015-06-10 05:40:42.682958,26.0,78.8,64.0
2015-06-10 05:41:45.796915,26.0,78.8,64.0
2015-06-10 05:42:46.381464,26.0,78.8,64.0
2015-06-10 05:43:46.963909,26.0,78.8,64.0
2015-06-10 05:44:52.613614,26.0,78.8,64.0
2015-06-10 05:45:53.196138,26.0,78.8,64.0
2015-06-10 05:46:56.308986,27.0,80.6,63.0
2015-06-10 05:47:56.889875,26.0,78.8,64.0
2015-06-10 05:48:57.475005,27.0,80.6,64.0
2015-06-10 05:50:00.589529,26.0,78.8,64.0
2015-06-10 05:51:01.159996,26.0,78.8,64.0
2015-06-10 05:52:01.743705,26.0,78.8,64.0
2015-06-10 05:53:02.327044,26.0,78.8,64.0
2015-06-10 05:54:02.912824,26.0,78.8,64.0
2015-06-10 05:55:03.498457,26.0,78.8,64.0
2015-06-10 05:56:04.085251,26.0,78.8,65.0
2015-06-10 05:57:09.725146,26.0,78.8,64.0
2015-06-10 05:58:10.310104,26.0,78.8,64.0
2015-06-10 05:59:10.897241,26.0,78.8,64.0
2015-06-10 06:00:14.011771,26.0,78.8,65.0
2015-06-10 06:01:14.596981,26.0,78.8,64.0
2015-06-10 06:02:15.182229,26.0,78.8,64.0
2015-06-10 06:03:15.768755,26.0,78.8,64.0
2015-06-10 06:04:16.355616,26.0,78.8,64.0
2015-06-10 06:05:16.942138,26.0,78.8,64.0
2015-06-10 06:06:17.526715,26.0,78.8,65.0
2015-06-10 06:07:20.629976,26.0,78.8,64.0
2015-06-10 06:08:21.207419,26.0,78.8,64.0
2015-06-10 06:09:21.781618,26.0,78.8,64.0
2015-06-10 06:10:22.363134,26.0,78.8,64.0
2015-06-10 06:11:22.946915,27.0,80.6,63.0
2015-06-10 06:12:23.532075,26.0,78.8,65.0
2015-06-10 06:13:24.119132,26.0,78.8,65.0
2015-06-10 06:14:24.703631,26.0,78.8,64.0
2015-06-10 06:15:27.802664,26.0,78.8,64.0
2015-06-10 06:16:28.383280,26.0,78.8,64.0
2015-06-10 06:17:28.970291,27.0,80.6,63.0
2015-06-10 06:18:29.557660,27.0,80.6,63.0
2015-06-10 06:19:32.675401,26.0,78.8,64.0
2015-06-10 06:20:33.262344,27.0,80.6,64.0
2015-06-10 06:21:33.849507,27.0,80.6,63.0
2015-06-10 06:22:36.964468,26.0,78.8,64.0
2015-06-10 06:23:37.549370,26.0,78.8,64.0
2015-06-10 06:24:38.131527,26.0,78.8,64.0
2015-06-10 06:25:38.716697,26.0,78.8,64.0
2015-06-10 06:26:39.302186,26.0,78.8,64.0
2015-06-10 06:27:39.884111,26.0,78.8,64.0
2015-06-10 06:28:40.468676,26.0,78.8,64.0
2015-06-10 06:29:41.052895,26.0,78.8,64.0
2015-06-10 06:30:41.640335,27.0,80.6,63.0
2015-06-10 06:31:42.224582,26.0,78.8,65.0
2015-06-10 06:32:45.336673,26.0,78.8,64.0
2015-06-10 06:33:45.923202,26.0,78.8,64.0
2015-06-10 06:34:46.503453,26.0,78.8,64.0
2015-06-10 06:35:49.615374,26.0,78.8,64.0
2015-06-10 06:36:50.196181,26.0,78.8,64.0
2015-06-10 06:37:50.782646,26.0,78.8,64.0
2015-06-10 06:38:53.900406,26.0,78.8,65.0
